period_utc,ba_code,demand_mwh,forecast_mwh,forecast_error_mwh,abs_forecast_error_pct
2026-06-04 09:00:00+00:00,SRP,7286.27569622556,7541.722429836288,-255.4467336107282,3.387113964843616
2026-06-04 09:00:00+00:00,SWPP,48349.887585008306,49605.97098958256,-1256.0834045742522,2.5321213948982764
2026-06-04 09:00:00+00:00,TEC,4178.8076082856005,3968.7967535591133,210.0108547264872,5.291549750895028
2026-06-04 09:00:00+00:00,TEPC,3061.388776245781,2904.048759332515,157.34001691326603,5.417953689917729
2026-06-04 09:00:00+00:00,TVA,27569.003864433937,27124.450405231983,444.55345920195396,1.6389399695125433
2026-06-04 10:00:00+00:00,AECI,7301.284154064537,7071.937165502732,229.34698856180512,3.243057498878403
2026-06-04 10:00:00+00:00,AVA,2158.236015468266,2147.830478821461,10.405536646805103,0.4844673147815064
2026-06-04 10:00:00+00:00,AZPS,8895.60047395253,9233.505806713341,-337.9053327608108,3.6595561841216617
2026-06-04 10:00:00+00:00,BANC,4161.766359224519,4168.288152098494,-6.521792873974846,0.15646214071576356
2026-06-04 10:00:00+00:00,BPAT,9595.130280725032,9319.110151249459,276.0201294755734,2.9618721637126053
2026-06-04 10:00:00+00:00,CISO,40328.260405636174,39916.644725427686,411.6156802084879,1.0311880746486706
2026-06-04 10:00:00+00:00,CPLE,9589.312643701773,9997.457232149683,-408.1445884479108,4.082483965376768
2026-06-04 10:00:00+00:00,DUK,22431.44377947807,21982.53357790378,448.9102015742901,2.0421222148184133
2026-06-04 10:00:00+00:00,ERCO,76197.77141058355,78510.66076005212,-2312.8893494685763,2.9459557811356785
2026-06-04 10:00:00+00:00,FPL,26614.423680673204,27541.018310058043,-926.5946293848392,3.364416736350103
2026-06-04 10:00:00+00:00,IPCO,2877.1676015289972,2926.6990122859984,-49.53141075700114,1.6923985195974403
2026-06-04 10:00:00+00:00,ISNE,21068.6452684516,21179.283722753218,-110.63845430161746,0.5223899719647126
2026-06-04 10:00:00+00:00,JEA,3053.491155815984,3082.994393799042,-29.50323798305817,0.9569669682954757
2026-06-04 10:00:00+00:00,LDWP,5937.7745325574515,5681.685398570702,256.0891339867494,4.5072740924932555
2026-06-04 10:00:00+00:00,MISO,114786.31242970211,112523.42178764334,2262.8906420587737,2.0110396627729203
2026-06-04 10:00:00+00:00,NEVP,6489.494888208358,6407.079008976181,82.41587923217685,1.2863253148074802
2026-06-04 10:00:00+00:00,NWMT,2318.465616914689,2385.4908492031836,-67.02523228849486,2.809704020071301
2026-06-04 10:00:00+00:00,NYIS,26615.981091206097,26622.20947923952,-6.228388033421652,0.02339545873635568
2026-06-04 10:00:00+00:00,PACE,10141.440876411718,10328.264949113738,-186.8240727020202,1.8088621237205136
2026-06-04 10:00:00+00:00,PACW,4848.25418584155,4841.36461184074,6.889574000810171,0.14230644773087395
2026-06-04 10:00:00+00:00,PGE,5494.580237669081,5463.539224744739,31.041012924341885,0.5681484409182062
2026-06-04 10:00:00+00:00,PJM,130257.3341512665,125939.13853009265,4318.195621173858,3.4287955845767852
2026-06-04 10:00:00+00:00,PSCO,7582.518753472144,7379.786956730578,202.73179674156654,2.7471226192602933
2026-06-04 10:00:00+00:00,PSEI,5237.3382562720035,5477.524331293932,-240.18607502192845,4.384938532353179
2026-06-04 10:00:00+00:00,SCEG,5595.2252676067865,5451.266792400367,143.95847520641928,2.640826081143421
2026-06-04 10:00:00+00:00,SCL,1681.3725946677512,1658.2005411309399,23.17205353681129,1.3974216605313186
2026-06-04 10:00:00+00:00,SOCO,38053.3373215478,35573.48203629792,2479.855285249876,6.971078295679685
2026-06-04 10:00:00+00:00,SRP,7001.581718464629,6677.430370750517,324.1513477141125,4.854432464530201
2026-06-04 10:00:00+00:00,SWPP,48483.66405948767,46823.91117153176,1659.7528879559104,3.5446694785398773
2026-06-04 10:00:00+00:00,TEC,4139.267886550631,3944.901348871061,194.36653767957023,4.927031641366479
2026-06-04 10:00:00+00:00,TEPC,2942.3184666697293,2925.028821414551,17.28964525517813,0.5910931587613149
2026-06-04 10:00:00+00:00,TVA,27638.152290601858,26795.997006131813,842.1552844700454,3.142839896113335
2026-06-04 11:00:00+00:00,AECI,6853.3586261787805,6721.495608784767,131.8630173940137,1.9618106604380312
2026-06-04 11:00:00+00:00,AVA,2093.1560648910736,2167.6409043897165,-74.48483949864294,3.436216734414024
2026-06-04 11:00:00+00:00,AZPS,8581.377934287617,8301.871469691023,279.506464596594,3.3667886285283166
2026-06-04 11:00:00+00:00,BANC,3930.2876062727964,4060.091437018322,-129.80383074552537,3.197066685790003
2026-06-04 11:00:00+00:00,BPAT,9740.012707726726,9667.55429410676,72.45841361996645,0.7495009742447098
2026-06-04 11:00:00+00:00,CISO,37947.27489700106,34250.82290384309,3696.4519931579707,10.792301263930256
2026-06-04 11:00:00+00:00,CPLE,10000.855824813272,10327.080057995548,-326.2242331822763,3.1589203467993188
2026-06-04 11:00:00+00:00,DUK,21706.677555707745,21750.994283151354,-44.316727443609125,0.2037457546386168
2026-06-04 11:00:00+00:00,ERCO,70114.00375181707,69347.09294221479,766.9108096022828,1.1059018872519006
2026-06-04 11:00:00+00:00,FPL,25561.808109348243,25921.38755276903,-359.57944342078554,1.3871921118758699
2026-06-04 11:00:00+00:00,IPCO,3105.3807320398196,3239.9502985351633,-134.56956649534368,4.153445395634151
2026-06-04 11:00:00+00:00,ISNE,19964.965101723355,19324.928766434947,640.0363352884087,3.3119725460518854
2026-06-04 11:00:00+00:00,JEA,3057.5950872080084,3141.8170489314202,-84.22196172341182,2.680676831646101
2026-06-04 11:00:00+00:00,LDWP,6006.470400899035,5944.224664883359,62.2457360156759,1.0471632470993981
2026-06-04 11:00:00+00:00,MISO,114843.31131581572,115017.05802515846,-173.74670934274036,0.15106168800173583
2026-06-04 11:00:00+00:00,NEVP,6443.019918437123,6204.129720440862,238.89019799626112,3.8505029514322553
2026-06-04 11:00:00+00:00,NWMT,2182.1603317971794,2242.4849572112344,-60.324625414054935,2.69007937913104
2026-06-04 11:00:00+00:00,NYIS,26073.685656321395,27140.881812788582,-1067.1961564671874,3.9320614703253027
2026-06-04 11:00:00+00:00,PACE,10265.907132703356,10444.782511443264,-178.87537873990732,1.7125811719289716
2026-06-04 11:00:00+00:00,PACW,4893.282348028453,5008.538284727614,-115.25593669916088,2.30118909244654
2026-06-04 11:00:00+00:00,PGE,3740.1903639461725,3645.5610072920254,94.62935665414716,2.59574195754412
2026-06-04 11:00:00+00:00,PJM,124553.3408608264,126348.46339220152,-1795.1225313751202,1.420771161895997
2026-06-04 11:00:00+00:00,PSCO,7035.685029874033,7099.392886729736,-63.70785685570354,0.8973704917048184
2026-06-04 11:00:00+00:00,PSEI,5053.7558112068755,4838.341729000811,215.41408220606445,4.452229591698366
2026-06-04 11:00:00+00:00,SCEG,5535.710635897309,5453.075464153091,82.63517174421759,1.5153865426480309
2026-06-04 11:00:00+00:00,SCL,1709.7656622495658,1633.032124242399,76.73353800716677,4.6988382450079
2026-06-04 11:00:00+00:00,SOCO,39339.92077290952,40856.59013342758,-1516.6693605180553,3.712178024560998
2026-06-04 11:00:00+00:00,SRP,6955.362957435473,6770.053959387101,185.3089980483719,2.7371864265783206
2026-06-04 11:00:00+00:00,SWPP,46872.89544984698,46914.67240365268,-41.776953805696394,0.08904880214498466
2026-06-04 11:00:00+00:00,TEC,4138.573595426515,3921.8028541039284,216.77074132258622,5.527323768856683
2026-06-04 11:00:00+00:00,TEPC,2788.4630763406462,2786.118055848146,2.3450204925002254,0.08416802323139023
2026-06-04 11:00:00+00:00,TVA,27232.64080468908,27296.013516876836,-63.372712187756406,0.23216837927111125
2026-06-04 12:00:00+00:00,AECI,6807.637257378673,6933.909417064851,-126.27215968617838,1.8210817605348792
2026-06-04 12:00:00+00:00,AVA,2197.155149841071,2332.105536863208,-134.95038702213697,5.7866329327296055
2026-06-04 12:00:00+00:00,AZPS,8981.171705963632,9177.333373489724,-196.16166752609206,2.1374582304347594
2026-06-04 12:00:00+00:00,BANC,3752.2756506415017,3500.269001325543,252.00664931595884,7.199636634227957
2026-06-04 12:00:00+00:00,BPAT,8789.387492016449,8648.184963340622,141.20252867582712,1.632741775001114
2026-06-04 12:00:00+00:00,CISO,39098.77946856177,39648.94887723433,-550.169408672562,1.387601498279463
2026-06-04 12:00:00+00:00,CPLE,9426.20199543163,9337.488105963683,88.7138894679465,0.9500830251262816
2026-06-04 12:00:00+00:00,DUK,21810.57554762408,22513.73599667634,-703.1604490522586,3.1232508418685594
2026-06-04 12:00:00+00:00,ERCO,69855.43364089167,70696.44921252431,-841.0155716326408,1.1896150103726137
2026-06-04 12:00:00+00:00,FPL,25623.374144014157,25759.723433442086,-136.34928942792976,0.529311930620019
2026-06-04 12:00:00+00:00,IPCO,2931.9727269534037,2834.078743020141,97.89398393326292,3.454173042099107
2026-06-04 12:00:00+00:00,ISNE,19412.01910518262,20126.654845085603,-714.6357399029839,3.5506930754440753
2026-06-04 12:00:00+00:00,JEA,3146.8128671292116,3085.3684456181772,61.44442151103431,1.9914776012666275
2026-06-04 12:00:00+00:00,LDWP,5514.975759289459,5677.518791808686,-162.54303251922647,2.8629237256552553
2026-06-04 12:00:00+00:00,MISO,105835.39471416299,102837.1499028794,2998.2448112835846,2.9155269414945493
2026-06-04 12:00:00+00:00,NEVP,6233.532864064452,6335.503465440647,-101.97060137619519,1.6095106242531731
2026-06-04 12:00:00+00:00,NWMT,2242.72377990317,2362.0024302260804,-119.27865032291038,5.049895325954155
2026-06-04 12:00:00+00:00,NYIS,25587.612583880178,26021.23874333582,-433.62615945564175,1.6664316550521479
2026-06-04 12:00:00+00:00,PACE,10573.840805522424,10895.479811931444,-321.6390064090192,2.952040772511901
2026-06-04 12:00:00+00:00,PACW,4654.984990527358,4667.562091777975,-12.577101250617488,0.26945760984674116
2026-06-04 12:00:00+00:00,PGE,3603.4076517417175,3593.2169545987676,10.19069714294983,0.28360929138740976
2026-06-04 12:00:00+00:00,PJM,125301.690517138,122211.82009393424,3089.8704232037708,2.528290979406771
2026-06-04 12:00:00+00:00,PSCO,7082.347627750701,7232.344368578114,-149.9967408274133,2.0739712212694705
2026-06-04 12:00:00+00:00,PSEI,4957.872771649877,4856.116294684779,101.75647696509805,2.095429161704277
2026-06-04 12:00:00+00:00,SCEG,5547.244875222846,5561.6680668492545,-14.42319162640888,0.2593321185846996
2026-06-04 12:00:00+00:00,SCL,1660.1466519655128,1720.7493719230617,-60.60271995754897,3.521879533788297
2026-06-04 12:00:00+00:00,SOCO,39334.00566284055,39995.30687357937,-661.3012107388204,1.6534470227447398
2026-06-04 12:00:00+00:00,SRP,6619.090554756658,6472.792876215869,146.2976785407891,2.260194035844351
2026-06-04 12:00:00+00:00,SWPP,47098.40698888482,49262.616490499415,-2164.2095016145977,4.3932085946591535
2026-06-04 12:00:00+00:00,TEC,4050.2250504666868,4109.946678577952,-59.721628111265545,1.4530998278529812
2026-06-04 12:00:00+00:00,TEPC,2830.5395999417688,2822.4090821951327,8.130517746636087,0.2880701383058393
2026-06-04 12:00:00+00:00,TVA,27844.719161095363,28506.934906781953,-662.2157456865898,2.322998764518332
2026-06-04 13:00:00+00:00,AECI,6857.455030535025,6844.703979779288,12.751050755737197,0.18629075550099045
2026-06-04 13:00:00+00:00,AVA,2145.69739686997,2045.170090701499,100.52730616847089,4.915351863667718
2026-06-04 13:00:00+00:00,AZPS,8974.358759921619,9235.664024047715,-261.3052641260965,2.82930673361128
2026-06-04 13:00:00+00:00,BANC,3827.3519836629835,3967.7951503089384,-140.443166645955,3.5395770528884256
2026-06-04 13:00:00+00:00,BPAT,9351.608459002571,9093.004886200353,258.60357280221797,2.843983655993385
2026-06-04 13:00:00+00:00,CISO,39878.72022098665,39603.783862349424,274.9363586372274,0.6942174000161743
2026-06-04 13:00:00+00:00,CPLE,9919.151303029226,9408.085265998394,511.0660370308324,5.432200310491102
2026-06-04 13:00:00+00:00,DUK,22123.109648173227,22542.311160938345,-419.2015127651175,1.859620824911317
2026-06-04 13:00:00+00:00,ERCO,72350.80790087208,75674.52485703859,-3323.716956166507,4.392121341290937
2026-06-04 13:00:00+00:00,FPL,24192.00476830204,23274.798180907397,917.2065873946412,3.940771388286568
2026-06-04 13:00:00+00:00,IPCO,2837.1193313148588,2945.59071483217,-108.4713835173111,3.682500184805595
2026-06-04 13:00:00+00:00,ISNE,20403.813158613917,20324.912171656793,78.90098695712368,0.38819841527852483
2026-06-04 13:00:00+00:00,JEA,2898.198198574582,2794.1707823836086,104.02741619097333,3.7230156741611617
2026-06-04 13:00:00+00:00,LDWP,5548.001826284368,5749.310360887814,-201.30853460344588,3.501437945895821
2026-06-04 13:00:00+00:00,MISO,104462.05316372545,106282.9322589658,-1820.8790952403506,1.7132375410979925
2026-06-04 13:00:00+00:00,NEVP,6059.796927313586,6594.146095207829,-534.3491678942428,8.103386855237723
2026-06-04 13:00:00+00:00,NWMT,2111.0802645228664,2036.8399442026598,74.24032032020659,3.6448774746151527
2026-06-04 13:00:00+00:00,NYIS,25582.83886264293,26819.54742197877,-1236.7085593358388,4.6112208378369175
2026-06-04 13:00:00+00:00,PACE,10414.820514317698,10289.17079648698,125.64971783071815,1.2211841004099047
2026-06-04 13:00:00+00:00,PACW,4760.6747747293475,4817.0649582611195,-56.39018353177198,1.1706336539029754
2026-06-04 13:00:00+00:00,PGE,3870.7671177842244,3859.554769646938,11.212348137286426,0.29050884898602186
2026-06-04 13:00:00+00:00,PJM,124082.97735732482,126936.73815063386,-2853.760793309033,2.248175614787359
2026-06-04 13:00:00+00:00,PSCO,7275.54282008788,7009.619426858052,265.9233932298275,3.7936923110392504
2026-06-04 13:00:00+00:00,PSEI,5238.3284085078085,5269.8543409674,-31.525932459591786,0.5982315718768897
2026-06-04 13:00:00+00:00,SCEG,5210.6755777414155,5325.3625453377135,-114.68696759629802,2.1535992454955952
2026-06-04 13:00:00+00:00,SCL,1611.272162940982,1668.4318080472533,-57.15964510627123,3.4259503343544715
2026-06-04 13:00:00+00:00,SOCO,38559.04320191269,38209.715852178924,349.327349733765,0.91423697335306
2026-06-04 13:00:00+00:00,SRP,6860.661280702285,6661.0975989116405,199.5636817906443,2.995957930765811
2026-06-04 13:00:00+00:00,SWPP,44747.024270436064,42502.42673683419,2244.5975336018746,5.281104411990252
2026-06-04 13:00:00+00:00,TEC,4029.690618676996,4221.153047255222,-191.46242857822608,4.535785043442651
2026-06-04 13:00:00+00:00,TEPC,2846.3205656216924,2820.4089882136773,25.91157740801509,0.9187170199888754
2026-06-04 13:00:00+00:00,TVA,27406.009367504143,27427.649146648797,-21.639779144654312,0.07889768105517106
2026-06-04 14:00:00+00:00,AECI,7235.239401978924,7261.052829169965,-25.81342719104032,0.35550529376868806
2026-06-04 14:00:00+00:00,AVA,2115.492489186989,2153.5345973966937,-38.042108209704566,1.7664962641274433
2026-06-04 14:00:00+00:00,AZPS,9318.282075371115,8710.042154015111,608.2399213560038,6.983202958158135
2026-06-04 14:00:00+00:00,BANC,3917.018970284716,3997.8902826769768,-80.87131239226073,2.0228497200806004
2026-06-04 14:00:00+00:00,BPAT,9223.45829688536,9250.839317087359,-27.38102020199949,0.2959841725001494
2026-06-04 14:00:00+00:00,CISO,40789.92649467627,41658.28311241809,-868.3566177418179,2.08447529006054
2026-06-04 14:00:00+00:00,CPLE,9576.846571258233,9201.354771509243,375.49179974899016,4.080831671784355
2026-06-04 14:00:00+00:00,DUK,21479.156419950905,21883.686185553273,-404.52976560236857,1.8485449031407826
2026-06-04 14:00:00+00:00,ERCO,72446.85052608883,72493.0786944529,-46.228168364061275,0.06376907864391558
2026-06-04 14:00:00+00:00,FPL,25418.647302184087,25639.080358182928,-220.43305599884116,0.8597541445299464
2026-06-04 14:00:00+00:00,IPCO,2969.702531450195,2903.3874208047873,66.31511064540746,2.2840599973056865
2026-06-04 14:00:00+00:00,ISNE,20090.839082354567,20344.961196669756,-254.1221143151888,1.2490665961888676
2026-06-04 14:00:00+00:00,JEA,3039.86280510202,2985.719278974211,54.143526127808855,1.8134165026529445
2026-06-04 14:00:00+00:00,LDWP,5903.862674632118,6053.396894898657,-149.5342202665388,2.4702530308652797
2026-06-04 14:00:00+00:00,MISO,104757.60261951039,105083.2117650938,-325.6091455834103,0.3098583875712581
2026-06-04 14:00:00+00:00,NEVP,5834.135324823388,5870.61789257326,-36.48256774987203,0.6214434054041401
2026-06-04 14:00:00+00:00,NWMT,2186.1879348355274,2101.8505172455607,84.33741758996666,4.012531666642469
2026-06-04 14:00:00+00:00,NYIS,26226.11781272283,26590.92077245284,-364.8029597300083,1.3719079638187257
2026-06-04 14:00:00+00:00,PACE,6356.663196661859,6613.903242837779,-257.2400461759198,3.8893832693196115
2026-06-04 14:00:00+00:00,PACW,4778.003872096396,4726.4742536459935,51.52961845040227,1.0902337701438323
2026-06-04 14:00:00+00:00,PGE,3899.18876785438,3757.808776706166,141.37999114821378,3.762298710477164
2026-06-04 14:00:00+00:00,PJM,124587.32339592896,126548.53797838376,-1961.2145824547915,1.549772611983707
2026-06-04 14:00:00+00:00,PSCO,7410.29618204021,7395.8151810057225,14.481001034487235,0.19579993117835093
2026-06-04 14:00:00+00:00,PSEI,5174.894435694749,5006.084668685226,168.80976700952306,3.3720917280022444
2026-06-04 14:00:00+00:00,SCEG,5754.988082884897,5958.0928436444665,-203.10476075956922,3.408888818780699
2026-06-04 14:00:00+00:00,SCL,1639.4303206057168,1622.352525680158,17.07779492555892,1.0526562294714088
2026-06-04 14:00:00+00:00,SOCO,40272.98399850345,40739.331749358986,-466.347750855537,1.1447113411792151
2026-06-04 14:00:00+00:00,SRP,7025.6343138558805,6470.054568242102,555.5797456137789,8.586940647159464
2026-06-04 14:00:00+00:00,SWPP,44840.019296264254,45369.879836656895,-529.8605403926413,1.1678685116651706
2026-06-04 14:00:00+00:00,TEC,4180.496560383409,4173.167541164641,7.329019218767826,0.17562245336362545
2026-06-04 14:00:00+00:00,TEPC,2991.8267692454933,3125.6646756470427,-133.8379064015494,4.281902260479802
2026-06-04 14:00:00+00:00,TVA,27827.897623776375,27849.596299343033,-21.698675566658494,0.07791378852831113
2026-06-04 15:00:00+00:00,AECI,6904.0066022393985,6987.1661259977955,-83.15952375839697,1.1901752764826592
2026-06-04 15:00:00+00:00,AVA,2195.6059071931127,2218.698521544369,-23.092614351256543,1.0408180348532647
2026-06-04 15:00:00+00:00,AZPS,9356.958425339282,9678.066584765513,-321.1081594262305,3.3178957451242885
2026-06-04 15:00:00+00:00,BANC,3926.848513548918,3966.8197755164056,-39.97126196748741,1.0076399793656847
2026-06-04 15:00:00+00:00,BPAT,9765.457395284124,9348.366282306071,417.0911129780525,4.461647098354427
2026-06-04 15:00:00+00:00,CISO,43205.8754707814,44724.06896344507,-1518.1934926636677,3.3945781943600735
2026-06-04 15:00:00+00:00,CPLE,9905.419215708698,10098.62695876208,-193.20774305338273,1.9132080414728647
2026-06-04 15:00:00+00:00,DUK,23300.849237590985,22847.726797784453,453.1224398065315,1.9832276699425118
2026-06-04 15:00:00+00:00,ERCO,77044.86962496632,77248.96049523246,-204.09087026613997,0.2641988564735907
2026-06-04 15:00:00+00:00,FPL,24881.657663004557,24126.076814378426,755.5808486261303,3.131801554141726
2026-06-04 15:00:00+00:00,IPCO,3223.012559574708,3185.015694610292,37.99686496441609,1.192988311759803
2026-06-04 15:00:00+00:00,ISNE,20965.630252264702,20673.815179346693,291.8150729180088,1.4115201784793665
2026-06-04 15:00:00+00:00,JEA,3023.2666347263707,2963.5410595184985,59.725575207872225,2.0153449541737123
2026-06-04 15:00:00+00:00,LDWP,6019.548419865433,5923.602356672708,95.94606319272498,1.6197249142600778
2026-06-04 15:00:00+00:00,MISO,102462.81016899282,104440.59612933571,-1977.7859603428951,1.8936946299058572
2026-06-04 15:00:00+00:00,NEVP,6076.969541701785,6101.5508665108755,-24.581324809090802,0.4028701119908461
2026-06-04 15:00:00+00:00,NWMT,2334.328776659106,2280.2199860781275,54.10879058097862,2.3729636136574364
2026-06-04 15:00:00+00:00,NYIS,26164.527715730113,26389.67060191556,-225.14288618544742,0.8531477697531582
2026-06-04 15:00:00+00:00,PACE,11181.295943106248,11260.731189815577,-79.43524670932857,0.7054181950562086
2026-06-04 15:00:00+00:00,PACW,5026.991162941653,4853.617380013847,173.37378292780613,3.5720529525405547
2026-06-04 15:00:00+00:00,PGE,3903.018931092617,3965.975181902542,-62.95625080992477,1.5874090966883876
2026-06-04 15:00:00+00:00,PJM,119779.77312896092,118153.19343944069,1626.5796895202366,1.376670102745838
2026-06-04 15:00:00+00:00,PSCO,7538.377134321161,7472.389049039557,65.98808528160407,0.883092205833229
2026-06-04 15:00:00+00:00,PSEI,4971.158357184535,4966.0167019266955,5.141655257839375,0.10353680960928978
2026-06-04 15:00:00+00:00,SCEG,5782.372284959084,5693.96587903664,88.40640592244381,1.5526332226177875
2026-06-04 15:00:00+00:00,SCL,1726.5589153375295,1675.7657925331944,50.7931228043351,3.0310394824060096
2026-06-04 15:00:00+00:00,SOCO,40239.12580656234,40021.857421928944,217.26838463339664,0.5428743157591432
2026-06-04 15:00:00+00:00,SRP,7055.4836928314535,7191.865528175865,-136.38183534441123,1.8963346131834997
2026-06-04 15:00:00+00:00,SWPP,47926.250194403925,46762.75136470498,1163.4988296989468,2.488088907824868
2026-06-04 15:00:00+00:00,TEC,4110.4495828821555,4324.716797628535,-214.26721474637907,4.954479675151743
2026-06-04 15:00:00+00:00,TEPC,2962.692808718716,3046.446905946974,-83.7540972282577,2.749238697210222
2026-06-04 15:00:00+00:00,TVA,29777.553671545895,28400.873351189974,1376.6803203559211,4.847316853015857
2026-06-04 16:00:00+00:00,AECI,7234.977676779755,7558.834686714985,-323.85700993523005,4.284483301433014
2026-06-04 16:00:00+00:00,AVA,2145.7565762635645,2169.0801499910954,-23.323573727530857,1.0752748683642053
2026-06-04 16:00:00+00:00,AZPS,9903.543111354245,10231.817143748765,-328.27403239451996,3.208364924651555
2026-06-04 16:00:00+00:00,BANC,3945.0098366790226,3952.710954210529,-7.7011175315064975,0.19483128467319547
2026-06-04 16:00:00+00:00,BPAT,9933.93225843876,9594.187595399362,339.744663039397,3.5411509276961866
2026-06-04 16:00:00+00:00,CISO,43896.71969138928,45635.889913861516,-1739.1702224722394,3.810970325669011
2026-06-04 16:00:00+00:00,CPLE,9830.636504296333,9205.155269452762,625.4812348435717,6.794901514798196
2026-06-04 16:00:00+00:00,DUK,23004.012306770714,23837.822474040822,-833.8101672701086,3.4978453597350203
2026-06-04 16:00:00+00:00,ERCO,77635.12856661975,77513.51524678497,121.61331983478158,0.1568930520665888
2026-06-04 16:00:00+00:00,FPL,26181.705536536767,26189.099387321654,-7.393850784887036,0.02823255078586802
2026-06-04 16:00:00+00:00,IPCO,3128.5992725922665,3024.107192924754,104.49207966751237,3.455303433422717
2026-06-04 16:00:00+00:00,ISNE,21094.045954284342,19939.697839831435,1154.3481144529069,5.789195622347833
2026-06-04 16:00:00+00:00,JEA,3066.1879992626327,3055.0870153072915,11.100983955341235,0.3633606473308472
2026-06-04 16:00:00+00:00,LDWP,6248.640142852065,6171.360758438416,77.27938441364859,1.2522260071732243
2026-06-04 16:00:00+00:00,MISO,106753.78996767002,105623.96705351652,1129.8229141534975,1.0696652906258006
2026-06-04 16:00:00+00:00,NEVP,6475.222943457748,6499.854084042639,-24.631140584891,0.3789491312637506
2026-06-04 16:00:00+00:00,NWMT,2254.7203852824937,2266.789150768663,-12.068765486169468,0.5324167658944802
2026-06-04 16:00:00+00:00,NYIS,27183.36641103714,28380.40387685512,-1197.0374658179826,4.21783097595096
2026-06-04 16:00:00+00:00,PACE,11899.593452594718,11385.88006623886,513.7133863558574,4.511846105590978
2026-06-04 16:00:00+00:00,PACW,5291.2697131385185,5330.284506245709,-39.0147931071906,0.7319457912889151
2026-06-04 16:00:00+00:00,PGE,3841.0457275245976,3841.767820246584,-0.7220927219864279,0.018795844927975904
2026-06-04 16:00:00+00:00,PJM,125851.64887264879,127410.06804101467,-1558.4191683658864,1.2231522926933958
2026-06-04 16:00:00+00:00,PSCO,7696.424952787284,7504.958683974826,191.4662688124581,2.5511968403142826
2026-06-04 16:00:00+00:00,PSEI,5183.579955755764,5323.516937179664,-139.93698142389985,2.628656639496611
2026-06-04 16:00:00+00:00,SCEG,5898.744322916949,5993.771304225128,-95.02698130817862,1.5854288808315429
2026-06-04 16:00:00+00:00,SCL,1703.8095713322825,1778.619408381777,-74.80983704949449,4.206062111824021
2026-06-04 16:00:00+00:00,SOCO,42654.91707542094,41233.851809061096,1421.0652663598448,3.446355855718449
2026-06-04 16:00:00+00:00,SRP,7506.639296376156,7365.620016871993,141.01927950416302,1.9145608812447348
